X,Y,Z,LOO_max,LOO_Y,LOO_S1,LOO_S3
4492.3169202802,1200,-2971.67826223006,6.40210791339814e-05,1.95071614654072e-06,1.85212275197702e-07,6.40210791339814e-05
4616.96545524048,1390.18457939836,-2984.58531163996,0.000112299046545114,2.06153142664475e-06,5.60354468089463e-06,0.000112299046545114
4723.10599518974,1200,-2982.86627103284,0.000211534736057172,2.28079975836015e-06,9.49480736227838e-06,0.000211534736057172
4847.03532337061,1392.30978840569,-2994.9871575693,0.000102525624065454,5.19359946846282e-06,1.1576543024896e-07,0.000102525624065454
4953.8638283363,1200,-2992.54344410611,7.70583844093683e-05,2.79927607693808e-09,1.17362177777881e-07,7.70583844093683e-05
5069.09339775109,1403.86018235628,-3005.36421416615,0.000244923669305139,2.99195485592418e-09,2.0615007023435e-09,0.000244923669305139
5184.63913682657,1200,-3003.01229428506,0.000251217515712823,1.68314573644129e-10,6.18740687152086e-11,0.000251217515712823
4770.07279356427,2265.4789851645,-3034.36965148425,0.000253385439670891,0,1.23385668445303e-08,0.000253385439670891
4770.0793424694,2265.45956144188,-3021.30759093537,0.000265983849124647,2.80405053119354e-08,1.4198758984495e-08,0.000265983849124647
4917.7457030185,2169.11854871859,-3031.29544462776,0.000572015589117715,0,6.25398937552807e-09,0.000572015589117715
4917.74715780737,2169.09177402979,-3017.9589404014,0.000544545685692668,9.72108518159917e-08,1.06229989619312e-09,0.000544545685692668
4989.84112257985,1993.99725266519,-3031.69101670615,0.000388908617176874,0,4.44172186227943e-09,0.000388908617176874
4989.8422845267,1993.94785140484,-3017.8401071751,0.000385458783695657,5.66534541949746e-08,9.11548667690186e-10,0.000385458783695657
5086.83548191329,1793.33728409224,-3032.67381510372,0.000390364736642946,0,2.67118574144319e-11,0.000390364736642946
5086.83367269415,1793.27854199831,-3018.13096764848,0.000374906636787547,3.05429442918193e-10,2.77870841897693e-11,0.000374906636787547
5415.43335126263,1200,-3028.47273396114,1.34554645150552e-05,0,8.78886535745879e-12,1.34554645150552e-05
5299.91944057135,1404.03521398225,-3031.22081382935,0.000318994945425508,0,1.1031934063496e-11,0.000318994945425508
5415.41592858648,1200,-3013.44807729651,2.41983085828501e-05,2.74414200140206e-11,1.53156774836523e-11,2.41983085828501e-05
5299.91401357814,1403.97760689886,-3015.99296736976,0.000297974919464909,9.88277755524336e-11,2.56743087619437e-11,0.000297974919464909
5184.56197261115,1604.58966281286,-3033.45466783088,0.000377794281262242,0,1.17487252488035e-10,0.000377794281262242
5184.55377227189,1604.53292816159,-3018.25346197528,0.000379914798135018,1.22837696939775e-09,2.6759121598267e-10,0.000379914798135018
4569.063329133,2599.27816339842,-3027.82694093466,0.000169721788442704,1.01154468379157e-09,1.24450077952255e-10,0.000169721788442704
4569.06595077514,2599.2863647906,-3040.49721159266,0.000135074186612893,0,5.54287291761755e-11,0.000135074186612893
4755.246632049,2502.82054537882,-3037.06894471279,0.000230070100084456,0,3.10428161920282e-08,0.000230070100084456
4755.24862329033,2502.80548696703,-3024.16034853192,0.000255108283321558,5.19963720733828e-07,2.10823899452158e-08,0.000255108283321558
4550.96495945997,2833.87929969389,-3024.61126223058,0.000493728467709596,1.84273891471e-07,4.38884831084152e-08,0.000493728467709596
4550.95953198553,2833.90027254907,-3036.24302661891,0.000518705188849395,0,2.37154369157931e-09,0.000518705188849395
4004.97711473833,2234.67421173357,-2982.33488792856,0.000281684406072003,3.55577922285045e-06,6.63771084578987e-06,0.000281684406072003
3800,2354.16142520517,-2990.02204217419,0.000626106116612551,1.28805593612806e-06,6.38205625066497e-05,0.000626106116612551
3999.36116730095,2467.48231378684,-2999.45886521537,0.000226723240159865,5.00472347826037e-06,2.0321055141101e-07,0.000226723240159865
3800,2584.9869528019,-3007.28781595706,0.000726374746894697,1.52495072685997e-06,2.20283640844437e-05,0.000726374746894697
3988.66455646905,2698.79158206673,-3016.71470500132,0.000127470027637831,1.36040669660172e-06,1.96139025517693e-07,0.000127470027637831
3800,2815.82664862793,-3023.12135874872,0.00116563789511309,1.27965953627928e-06,1.24295270832968e-06,0.00116563789511309
3999.59883120067,2928.50679218667,-3026.35599218971,0.000240965173315599,4.52740664354157e-07,6.58366010291579e-08,0.000240965173315599
3800,3046.66081631315,-3032.04144955293,0.00122505226053578,1.97297754985799e-08,9.09683033679727e-08,0.00122505226053578
4373.01826764651,2936.3586706657,-3035.8998659974,0.000421131721912249,0,2.13079603372653e-10,0.000421131721912249
4373.04360639186,2936.36618622017,-3025.21176967302,0.000394235844961337,1.47102249778579e-07,6.96227201982898e-08,0.000394235844961337
4198.46897688875,3045.38273556099,-3028.28916082833,0.000324077425701977,2.87102364008452e-06,1.65267707586202e-07,0.000324077425701977
4198.43664394543,3045.3611631712,-3038.42406806984,0.000325270980143091,0,4.74416775611374e-08,0.000325270980143091
3995.89829365403,3156.27809627808,-3032.48966505415,0.000462595967390795,8.15851237362213e-07,5.20004788688123e-07,0.000462595967390795
3995.85687655281,3156.24685051894,-3042.04544250126,0.00049913563435145,0,2.46734731520081e-07,0.00049913563435145
3800,3277.58451939016,-3049.03541412314,0.0010357689071598,0,1.30386964052977e-06,0.0010357689071598
3800,3277.52120785074,-3039.71636894412,0.000951989630493037,1.15453155628467e-06,4.23544506021788e-06,0.000951989630493037
